query_id,method,ndcg@10,recall@100,recip_rank
766,hybrid,0.6309297535714575,1.0,0.5
767,hybrid,1.0,1.0,1.0
771,hybrid,1.0,1.0,1.0
772,hybrid,1.0,1.0,1.0
774,hybrid,0.0,1.0,0.05
776,hybrid,0.0,1.0,0.045454545454545456
777,hybrid,0.0,1.0,0.045454545454545456
778,hybrid,1.0,1.0,1.0
779,hybrid,1.0,1.0,1.0
780,hybrid,1.0,1.0,1.0
782,hybrid,0.5,1.0,0.3333333333333333
787,hybrid,1.0,1.0,1.0
788,hybrid,1.0,1.0,1.0
789,hybrid,1.0,1.0,1.0
790,hybrid,0.43067655807339306,1.0,0.25
791,hybrid,0.5,1.0,0.3333333333333333
792,hybrid,1.0,1.0,1.0
795,hybrid,0.6309297535714575,1.0,0.5
797,hybrid,0.6309297535714575,1.0,0.5
798,hybrid,0.5,1.0,0.3333333333333333
799,hybrid,1.0,1.0,1.0
801,hybrid,1.0,1.0,1.0
802,hybrid,1.0,1.0,1.0
803,hybrid,1.0,1.0,1.0
804,hybrid,1.0,1.0,1.0
807,hybrid,1.0,1.0,1.0
810,hybrid,0.6309297535714575,1.0,0.5
812,hybrid,1.0,1.0,1.0
813,hybrid,1.0,1.0,1.0
815,hybrid,1.0,1.0,1.0
816,hybrid,1.0,1.0,1.0
817,hybrid,0.6309297535714575,1.0,0.5
818,hybrid,1.0,1.0,1.0
822,hybrid,0.6309297535714575,1.0,0.5
825,hybrid,1.0,1.0,1.0
826,hybrid,0.5,1.0,0.3333333333333333
828,hybrid,0.0,0.0,0.0
835,hybrid,1.0,1.0,1.0
838,hybrid,0.0,1.0,0.047619047619047616
840,hybrid,1.0,1.0,1.0
841,hybrid,1.0,1.0,1.0
844,hybrid,1.0,1.0,1.0
846,hybrid,1.0,1.0,1.0
848,hybrid,1.0,1.0,1.0
853,hybrid,1.0,1.0,1.0
854,hybrid,1.0,1.0,1.0
855,hybrid,1.0,1.0,1.0
856,hybrid,0.0,1.0,0.07692307692307693
857,hybrid,0.0,1.0,0.09090909090909091
858,hybrid,0.43067655807339306,1.0,0.25
860,hybrid,1.0,1.0,1.0
861,hybrid,1.0,1.0,1.0
863,hybrid,0.9197207891481876,1.0,1.0
866,hybrid,0.6309297535714575,1.0,0.5
867,hybrid,1.0,1.0,1.0
871,hybrid,0.0,1.0,0.010638297872340425
876,hybrid,0.0,0.0,0.0
877,hybrid,1.0,1.0,1.0
881,hybrid,1.0,1.0,1.0
883,hybrid,1.0,1.0,1.0
884,hybrid,1.0,1.0,1.0
885,hybrid,1.0,1.0,1.0
886,hybrid,1.0,1.0,1.0
890,hybrid,0.43067655807339306,1.0,0.25
891,hybrid,0.43067655807339306,1.0,0.25
893,hybrid,1.0,1.0,1.0
894,hybrid,0.0,1.0,0.06666666666666667
895,hybrid,0.0,1.0,0.07692307692307693
896,hybrid,1.0,1.0,1.0
897,hybrid,1.0,1.0,1.0
898,hybrid,0.6131471927654584,1.0,1.0
899,hybrid,0.6131471927654584,1.0,1.0
900,hybrid,0.0,0.0,0.0
901,hybrid,1.0,1.0,1.0
902,hybrid,1.0,1.0,1.0
908,hybrid,1.0,1.0,1.0
909,hybrid,1.0,1.0,1.0
910,hybrid,1.0,1.0,1.0
912,hybrid,1.0,1.0,1.0
916,hybrid,0.0,1.0,0.05263157894736842
917,hybrid,1.0,1.0,1.0
919,hybrid,1.0,1.0,1.0
923,hybrid,1.0,1.0,1.0
925,hybrid,1.0,1.0,1.0
926,hybrid,1.0,1.0,1.0
927,hybrid,1.0,1.0,1.0
928,hybrid,1.0,1.0,1.0
929,hybrid,1.0,1.0,1.0
930,hybrid,1.0,1.0,1.0
933,hybrid,1.0,1.0,1.0
934,hybrid,1.0,1.0,1.0
935,hybrid,0.5,1.0,0.3333333333333333
938,hybrid,0.2890648263178879,1.0,0.1
939,hybrid,0.0,1.0,0.05
940,hybrid,1.0,1.0,1.0
941,hybrid,1.0,1.0,1.0
942,hybrid,0.3562071871080222,1.0,0.16666666666666666
944,hybrid,1.0,1.0,1.0
945,hybrid,0.4852658227346317,1.0,0.3333333333333333
946,hybrid,0.5143371794949736,1.0,0.3333333333333333
949,hybrid,0.0,0.0,0.0
951,hybrid,0.6309297535714575,1.0,0.5
952,hybrid,1.0,1.0,1.0
953,hybrid,1.0,1.0,1.0
954,hybrid,1.0,1.0,1.0
955,hybrid,0.0,1.0,0.09090909090909091
959,hybrid,1.0,1.0,1.0
962,hybrid,0.9674679834891693,1.0,1.0
963,hybrid,0.46845052016107697,1.0,0.25
964,hybrid,0.46845052016107697,1.0,0.25
965,hybrid,1.0,1.0,1.0
969,hybrid,0.3065735963827292,1.0,0.3333333333333333
970,hybrid,0.3065735963827292,1.0,0.3333333333333333
972,hybrid,0.7045057227504283,1.0,0.5
973,hybrid,0.9047172294870751,1.0,1.0
976,hybrid,0.0,0.0,0.0
977,hybrid,0.0,0.0,0.0
978,hybrid,0.0,0.0,0.0
979,hybrid,1.0,1.0,1.0
980,hybrid,1.0,1.0,1.0
984,hybrid,1.0,1.0,1.0
988,hybrid,0.0,1.0,0.058823529411764705
989,hybrid,0.6309297535714575,1.0,0.5
990,hybrid,1.0,1.0,1.0
992,hybrid,1.0,1.0,1.0
994,hybrid,1.0,1.0,1.0
996,hybrid,1.0,1.0,1.0
997,hybrid,1.0,1.0,1.0
998,hybrid,1.0,1.0,1.0
999,hybrid,1.0,1.0,1.0
1000,hybrid,1.0,1.0,1.0
1001,hybrid,1.0,1.0,1.0
1002,hybrid,0.0,0.0,0.0
1003,hybrid,0.7737459235132744,1.0,1.0
1004,hybrid,0.9674679834891693,1.0,1.0
1005,hybrid,0.8854598815714874,1.0,1.0
1006,hybrid,1.0,1.0,1.0
1008,hybrid,0.0,1.0,0.014925373134328358
1009,hybrid,1.0,1.0,1.0
1011,hybrid,1.0,1.0,1.0
1015,hybrid,1.0,1.0,1.0
1016,hybrid,1.0,1.0,1.0
1018,hybrid,1.0,1.0,1.0
1023,hybrid,1.0,1.0,1.0
1025,hybrid,1.0,1.0,1.0
1026,hybrid,1.0,1.0,1.0
1027,hybrid,0.6309297535714575,1.0,0.5
1028,hybrid,0.9197207891481876,1.0,1.0
1030,hybrid,1.0,1.0,1.0
1031,hybrid,1.0,1.0,1.0
1032,hybrid,0.6309297535714575,1.0,0.5
1033,hybrid,0.6309297535714575,1.0,0.5
1034,hybrid,1.0,1.0,1.0
1035,hybrid,1.0,1.0,1.0
1036,hybrid,0.43067655807339306,1.0,0.25
1037,hybrid,1.0,1.0,1.0
1038,hybrid,1.0,1.0,1.0
1040,hybrid,0.19342640361727081,1.0,0.125
1042,hybrid,1.0,1.0,1.0
1043,hybrid,1.0,1.0,1.0
1044,hybrid,1.0,1.0,1.0
1045,hybrid,1.0,1.0,1.0
1046,hybrid,0.0,1.0,0.027777777777777776
1047,hybrid,0.0,1.0,0.07142857142857142
1048,hybrid,0.31546487678572877,1.0,0.125
1050,hybrid,0.6309297535714575,1.0,0.5
1052,hybrid,0.5,1.0,0.3333333333333333
1053,hybrid,0.5,1.0,0.3333333333333333
1054,hybrid,1.0,1.0,1.0
1055,hybrid,1.0,1.0,1.0
1056,hybrid,1.0,1.0,1.0
1058,hybrid,1.0,1.0,1.0
1065,hybrid,1.0,1.0,1.0
1067,hybrid,0.0,1.0,0.02
1068,hybrid,0.0,1.0,0.023255813953488372
1069,hybrid,1.0,1.0,1.0
1070,hybrid,0.43067655807339306,1.0,0.25
1072,hybrid,1.0,1.0,1.0
1073,hybrid,1.0,1.0,1.0
1074,hybrid,0.43067655807339306,1.0,0.25
1075,hybrid,0.43067655807339306,1.0,0.25
1081,hybrid,1.0,1.0,1.0
1084,hybrid,1.0,1.0,1.0
1085,hybrid,1.0,1.0,1.0
1087,hybrid,1.0,1.0,1.0
1090,hybrid,1.0,1.0,1.0
1091,hybrid,0.0,1.0,0.045454545454545456
1096,hybrid,0.0,1.0,0.023809523809523808
1097,hybrid,0.6309297535714575,1.0,0.5
1098,hybrid,0.0,0.0,0.0
1101,hybrid,1.0,1.0,1.0
1102,hybrid,1.0,1.0,1.0
1103,hybrid,1.0,1.0,1.0
1105,hybrid,1.0,1.0,1.0
1106,hybrid,1.0,1.0,1.0
1109,hybrid,0.20438239758848611,0.5,0.14285714285714285
1111,hybrid,0.38685280723454163,1.0,0.2
1112,hybrid,0.38685280723454163,1.0,0.2
1114,hybrid,1.0,1.0,1.0
1115,hybrid,1.0,1.0,1.0
1118,hybrid,0.6309297535714575,1.0,0.5
1119,hybrid,0.7122630665145961,1.0,0.5
1120,hybrid,0.7328286204777911,1.0,0.5
1125,hybrid,1.0,1.0,1.0
1126,hybrid,1.0,1.0,1.0
1127,hybrid,0.2890648263178879,1.0,0.1
1128,hybrid,0.18457569677956817,0.5,0.1111111111111111
1133,hybrid,1.0,1.0,1.0
1134,hybrid,1.0,1.0,1.0
1135,hybrid,1.0,1.0,1.0
1136,hybrid,1.0,1.0,1.0
1138,hybrid,0.0,1.0,0.020833333333333332
1139,hybrid,1.0,1.0,1.0
1141,hybrid,1.0,1.0,1.0
1142,hybrid,1.0,1.0,1.0
1145,hybrid,1.0,1.0,1.0
1148,hybrid,1.0,1.0,1.0
1153,hybrid,1.0,1.0,1.0
1156,hybrid,0.3010299956639812,1.0,0.1111111111111111
1157,hybrid,0.3333333333333333,1.0,0.14285714285714285
1158,hybrid,0.38685280723454163,1.0,0.2
1159,hybrid,0.0,1.0,0.047619047619047616
1161,hybrid,0.0,1.0,0.08333333333333333
1162,hybrid,1.0,1.0,1.0
1164,hybrid,0.6309297535714575,1.0,0.5
1165,hybrid,0.6309297535714575,1.0,0.5
1166,hybrid,0.43067655807339306,1.0,0.25
1168,hybrid,1.0,1.0,1.0
1169,hybrid,0.6309297535714575,1.0,0.5
1170,hybrid,1.0,1.0,1.0
1171,hybrid,1.0,1.0,1.0
1173,hybrid,1.0,1.0,1.0
1174,hybrid,0.0,1.0,0.014084507042253521
1176,hybrid,1.0,1.0,1.0
1177,hybrid,1.0,1.0,1.0
1178,hybrid,0.0,1.0,0.015384615384615385
1181,hybrid,1.0,1.0,1.0
1182,hybrid,0.6309297535714575,1.0,0.5
1183,hybrid,1.0,1.0,1.0
1184,hybrid,1.0,1.0,1.0
1186,hybrid,0.6309297535714575,1.0,0.5
1188,hybrid,1.0,1.0,1.0
1190,hybrid,0.2890648263178879,1.0,0.1
1193,hybrid,1.0,1.0,1.0
1195,hybrid,1.0,1.0,1.0
1205,hybrid,1.0,1.0,1.0
1206,hybrid,1.0,1.0,1.0
1208,hybrid,0.6309297535714575,1.0,0.5
1209,hybrid,0.5,1.0,0.3333333333333333
1210,hybrid,1.0,1.0,1.0
1211,hybrid,1.0,1.0,1.0
1212,hybrid,0.0,0.5,0.02
1214,hybrid,0.0,0.0,0.0
1215,hybrid,0.5,1.0,0.3333333333333333
1218,hybrid,0.0,1.0,0.038461538461538464
1219,hybrid,0.8772153153380493,1.0,1.0
1220,hybrid,1.0,1.0,1.0
1223,hybrid,1.0,1.0,1.0
1224,hybrid,0.38685280723454163,1.0,0.5
1227,hybrid,1.0,1.0,1.0
1228,hybrid,1.0,1.0,1.0
1229,hybrid,1.0,1.0,1.0
1230,hybrid,1.0,1.0,1.0
1231,hybrid,1.0,1.0,1.0
1234,hybrid,1.0,1.0,1.0
1235,hybrid,0.43067655807339306,1.0,0.25
1236,hybrid,0.5,1.0,0.3333333333333333
1237,hybrid,1.0,1.0,1.0
1238,hybrid,1.0,1.0,1.0
1239,hybrid,0.38685280723454163,1.0,0.5
1244,hybrid,1.0,1.0,1.0
1246,hybrid,0.0,1.0,0.07142857142857142
1247,hybrid,0.5,1.0,0.3333333333333333
1248,hybrid,1.0,1.0,1.0
1249,hybrid,1.0,1.0,1.0
1253,hybrid,1.0,1.0,1.0
1254,hybrid,0.6309297535714575,1.0,0.5
1255,hybrid,0.6309297535714575,1.0,0.5
1257,hybrid,0.0,1.0,0.06666666666666667
1258,hybrid,0.0,1.0,0.09090909090909091
1260,hybrid,1.0,1.0,1.0
1261,hybrid,1.0,1.0,1.0
1263,hybrid,1.0,1.0,1.0
1265,hybrid,1.0,1.0,1.0
1268,hybrid,1.0,1.0,1.0
1269,hybrid,1.0,1.0,1.0
1275,hybrid,1.0,1.0,1.0
1276,hybrid,0.6309297535714575,1.0,0.5
1284,hybrid,1.0,1.0,1.0
1288,hybrid,1.0,1.0,1.0
1289,hybrid,1.0,1.0,1.0
1291,hybrid,1.0,1.0,1.0
1293,hybrid,1.0,1.0,1.0
1294,hybrid,0.18457569677956817,1.0,0.1111111111111111
1295,hybrid,1.0,1.0,1.0
1297,hybrid,1.0,1.0,1.0
1300,hybrid,0.31546487678572877,1.0,0.125
1302,hybrid,0.0,0.0,0.0
1304,hybrid,0.0,1.0,0.019230769230769232
1305,hybrid,1.0,1.0,1.0
1306,hybrid,0.0,1.0,0.03225806451612903
1307,hybrid,0.0,1.0,0.0625
1308,hybrid,0.0,1.0,0.07692307692307693
1309,hybrid,0.0,1.0,0.038461538461538464
1310,hybrid,0.6309297535714575,1.0,0.5
1311,hybrid,0.6309297535714575,1.0,0.5
1312,hybrid,1.0,1.0,1.0
1314,hybrid,0.23719771276929622,1.0,0.2
1315,hybrid,0.23719771276929622,1.0,0.2
1322,hybrid,1.0,1.0,1.0
1323,hybrid,1.0,1.0,1.0
1324,hybrid,1.0,1.0,1.0
1325,hybrid,0.43067655807339306,1.0,0.25
1327,hybrid,0.8503449055347546,1.0,1.0
1328,hybrid,1.0,1.0,1.0
1330,hybrid,0.0,0.0,0.0
1331,hybrid,0.0,0.0,0.0
1333,hybrid,1.0,1.0,1.0
1334,hybrid,0.46927872602275644,0.6666666666666666,1.0
1340,hybrid,1.0,1.0,1.0
1341,hybrid,1.0,1.0,1.0
1342,hybrid,0.5,1.0,0.3333333333333333
1345,hybrid,0.0,1.0,0.024390243902439025
1346,hybrid,0.3010299956639812,1.0,0.1111111111111111
1347,hybrid,1.0,1.0,1.0
1348,hybrid,1.0,1.0,1.0
1349,hybrid,1.0,1.0,1.0
1350,hybrid,1.0,1.0,1.0
1351,hybrid,1.0,1.0,1.0
1353,hybrid,0.6309297535714575,1.0,0.5
1355,hybrid,1.0,1.0,1.0
1356,hybrid,1.0,1.0,1.0
1360,hybrid,1.0,1.0,1.0
1361,hybrid,0.6934264036172708,1.0,0.5
1364,hybrid,0.0,1.0,0.09090909090909091
1366,hybrid,1.0,1.0,1.0
1367,hybrid,1.0,1.0,1.0
1371,hybrid,1.0,1.0,1.0
1372,hybrid,1.0,1.0,1.0
1373,hybrid,1.0,1.0,1.0
1374,hybrid,1.0,1.0,1.0
1375,hybrid,1.0,1.0,1.0
1376,hybrid,0.5,1.0,0.3333333333333333
1378,hybrid,1.0,1.0,1.0
1380,hybrid,0.9066276098484507,1.0,1.0
1381,hybrid,1.0,1.0,1.0
1383,hybrid,0.3562071871080222,1.0,0.16666666666666666
1386,hybrid,1.0,1.0,1.0
1387,hybrid,0.38685280723454163,1.0,0.2
1390,hybrid,1.0,1.0,1.0
1391,hybrid,1.0,1.0,1.0
1392,hybrid,1.0,1.0,1.0
1393,hybrid,0.38685280723454163,1.0,0.5
1394,hybrid,0.0,1.0,0.038461538461538464
1397,hybrid,0.0,1.0,0.08333333333333333
1398,hybrid,0.31546487678572877,1.0,0.125
1400,hybrid,0.38685280723454163,1.0,0.2
1401,hybrid,1.0,1.0,1.0
1402,hybrid,0.0,0.0,0.0
1403,hybrid,1.0,1.0,1.0
1404,hybrid,0.8772153153380493,1.0,1.0
1405,hybrid,1.0,1.0,1.0
1406,hybrid,1.0,1.0,1.0
1407,hybrid,0.21840743681816419,1.0,0.16666666666666666
